number,value,datetime_start,datetime_complete,duration,user_attrs_feature_level,state
205,-441600454.5746885,2025-12-07 16:03:10.739469,2025-12-07 16:03:13.290473,0 days 00:00:02.551004,advanced,COMPLETE
206,-441600454.5746885,2025-12-07 16:03:13.290473,2025-12-07 16:03:15.773267,0 days 00:00:02.482794,advanced,COMPLETE
207,-441600454.5746885,2025-12-07 16:03:15.773267,2025-12-07 16:03:18.372507,0 days 00:00:02.599240,advanced,COMPLETE
208,-441600454.5746885,2025-12-07 16:03:18.372507,2025-12-07 16:03:20.875610,0 days 00:00:02.503103,advanced,COMPLETE
209,-441600454.5746885,2025-12-07 16:03:20.875610,2025-12-07 16:03:23.359322,0 days 00:00:02.483712,advanced,COMPLETE
210,-441600454.5746885,2025-12-07 16:03:23.359322,2025-12-07 16:03:25.702388,0 days 00:00:02.343066,advanced,COMPLETE
211,-441600454.5746885,2025-12-07 16:03:25.703116,2025-12-07 16:03:28.209822,0 days 00:00:02.506706,advanced,COMPLETE
212,-441600454.5746885,2025-12-07 16:03:28.209822,2025-12-07 16:03:30.771672,0 days 00:00:02.561850,advanced,COMPLETE
213,-441600454.5746885,2025-12-07 16:03:30.771672,2025-12-07 16:03:33.301823,0 days 00:00:02.530151,advanced,COMPLETE
214,-441600454.5746885,2025-12-07 16:03:33.301823,2025-12-07 16:03:35.805003,0 days 00:00:02.503180,advanced,COMPLETE
215,-441600454.5746885,2025-12-07 16:03:35.805003,2025-12-07 16:03:38.352741,0 days 00:00:02.547738,advanced,COMPLETE
216,-441600454.5746885,2025-12-07 16:03:38.352741,2025-12-07 16:03:40.887957,0 days 00:00:02.535216,advanced,COMPLETE
217,-441600454.5746885,2025-12-07 16:03:40.887957,2025-12-07 16:03:43.400727,0 days 00:00:02.512770,advanced,COMPLETE
218,-441600454.5746885,2025-12-07 16:03:43.401240,2025-12-07 16:03:45.874634,0 days 00:00:02.473394,advanced,COMPLETE
219,-441600454.5746885,2025-12-07 16:03:45.874634,2025-12-07 16:03:48.401208,0 days 00:00:02.526574,advanced,COMPLETE
220,-441600454.5746885,2025-12-07 16:03:48.401208,2025-12-07 16:03:50.933966,0 days 00:00:02.532758,advanced,COMPLETE
221,-441600454.5746885,2025-12-07 16:03:50.933966,2025-12-07 16:03:53.566719,0 days 00:00:02.632753,advanced,COMPLETE
222,-441600454.5746885,2025-12-07 16:03:53.566719,2025-12-07 16:03:55.888082,0 days 00:00:02.321363,advanced,COMPLETE
223,-441600454.5746885,2025-12-07 16:03:55.888082,2025-12-07 16:03:58.396773,0 days 00:00:02.508691,advanced,COMPLETE
224,-441600454.5746885,2025-12-07 16:03:58.396773,2025-12-07 16:04:00.924877,0 days 00:00:02.528104,advanced,COMPLETE
225,-441600454.5746885,2025-12-07 16:04:00.924877,2025-12-07 16:04:03.584114,0 days 00:00:02.659237,advanced,COMPLETE
226,-441600454.5746885,2025-12-07 16:04:03.585429,2025-12-07 16:04:06.126363,0 days 00:00:02.540934,advanced,COMPLETE
227,-441600454.5746885,2025-12-07 16:04:06.126363,2025-12-07 16:04:08.694964,0 days 00:00:02.568601,advanced,COMPLETE
228,-441600454.5746885,2025-12-07 16:04:08.694964,2025-12-07 16:04:11.195968,0 days 00:00:02.501004,advanced,COMPLETE
229,-441600454.5746885,2025-12-07 16:04:11.195968,2025-12-07 16:04:13.666226,0 days 00:00:02.470258,advanced,COMPLETE
230,-441600454.5746885,2025-12-07 16:04:13.666226,2025-12-07 16:04:16.244268,0 days 00:00:02.578042,advanced,COMPLETE
231,-441600454.5746885,2025-12-07 16:04:16.244268,2025-12-07 16:04:18.713646,0 days 00:00:02.469378,advanced,COMPLETE
232,-441600454.5746885,2025-12-07 16:04:18.715192,2025-12-07 16:04:21.227344,0 days 00:00:02.512152,advanced,COMPLETE
233,-441600454.5746885,2025-12-07 16:04:21.227344,2025-12-07 16:04:23.728837,0 days 00:00:02.501493,advanced,COMPLETE
234,-441600454.5746885,2025-12-07 16:04:23.728837,2025-12-07 16:04:26.087568,0 days 00:00:02.358731,advanced,COMPLETE
235,-441600454.5746885,2025-12-07 16:04:26.087568,2025-12-07 16:04:28.610593,0 days 00:00:02.523025,advanced,COMPLETE
236,-441600454.5746885,2025-12-07 16:04:28.610593,2025-12-07 16:04:31.174282,0 days 00:00:02.563689,advanced,COMPLETE
237,-441600454.5746885,2025-12-07 16:04:31.174282,2025-12-07 16:04:33.696032,0 days 00:00:02.521750,advanced,COMPLETE
238,-441600454.5746885,2025-12-07 16:04:33.696032,2025-12-07 16:04:36.212182,0 days 00:00:02.516150,advanced,COMPLETE
239,-441600454.5746885,2025-12-07 16:04:36.212182,2025-12-07 16:04:38.694782,0 days 00:00:02.482600,advanced,COMPLETE
240,-441600454.5746885,2025-12-07 16:04:38.694782,2025-12-07 16:04:41.197450,0 days 00:00:02.502668,advanced,COMPLETE
241,-441600454.5746885,2025-12-07 16:04:41.197450,2025-12-07 16:04:43.664845,0 days 00:00:02.467395,advanced,COMPLETE
242,-441600454.5746885,2025-12-07 16:04:43.667137,2025-12-07 16:04:46.163010,0 days 00:00:02.495873,advanced,COMPLETE
243,-441600454.5746885,2025-12-07 16:04:46.165058,2025-12-07 16:04:48.714291,0 days 00:00:02.549233,advanced,COMPLETE
244,-441600454.5746885,2025-12-07 16:04:48.715351,2025-12-07 16:04:51.200996,0 days 00:00:02.485645,advanced,COMPLETE
245,-441600454.5746885,2025-12-07 16:04:51.200996,2025-12-07 16:04:53.719418,0 days 00:00:02.518422,advanced,COMPLETE
246,-441600454.5746885,2025-12-07 16:04:53.719418,2025-12-07 16:04:56.056577,0 days 00:00:02.337159,advanced,COMPLETE
247,-441600454.5746885,2025-12-07 16:04:56.056577,2025-12-07 16:04:58.592390,0 days 00:00:02.535813,advanced,COMPLETE
248,-441600454.5746885,2025-12-07 16:04:58.592390,2025-12-07 16:05:01.115265,0 days 00:00:02.522875,advanced,COMPLETE
249,-441600454.5746885,2025-12-07 16:05:01.116446,2025-12-07 16:05:03.594721,0 days 00:00:02.478275,advanced,COMPLETE
250,-441600454.5746885,2025-12-07 16:05:03.594721,2025-12-07 16:05:06.086459,0 days 00:00:02.491738,advanced,COMPLETE
251,-441600454.5746885,2025-12-07 16:05:06.086459,2025-12-07 16:05:08.632069,0 days 00:00:02.545610,advanced,COMPLETE
252,-441600454.5746885,2025-12-07 16:05:08.632069,2025-12-07 16:05:11.161385,0 days 00:00:02.529316,advanced,COMPLETE
253,-441600454.5746885,2025-12-07 16:05:11.161385,2025-12-07 16:05:13.711857,0 days 00:00:02.550472,advanced,COMPLETE
254,-441600454.5746885,2025-12-07 16:05:13.711857,2025-12-07 16:05:16.197017,0 days 00:00:02.485160,advanced,COMPLETE
255,-441600454.5746885,2025-12-07 16:05:16.197017,2025-12-07 16:05:18.709742,0 days 00:00:02.512725,advanced,COMPLETE
256,-441600454.5746885,2025-12-07 16:05:18.709742,2025-12-07 16:05:21.419598,0 days 00:00:02.709856,advanced,COMPLETE
257,-441600454.5746885,2025-12-07 16:05:21.419598,2025-12-07 16:05:24.279384,0 days 00:00:02.859786,advanced,COMPLETE
258,-441600454.5746885,2025-12-07 16:05:24.279384,2025-12-07 16:05:26.809015,0 days 00:00:02.529631,advanced,COMPLETE
259,-441600454.5746885,2025-12-07 16:05:26.809015,2025-12-07 16:05:29.376175,0 days 00:00:02.567160,advanced,COMPLETE
260,-441600454.5746885,2025-12-07 16:05:29.376745,2025-12-07 16:05:31.866456,0 days 00:00:02.489711,advanced,COMPLETE
261,-441600454.5746885,2025-12-07 16:05:31.866456,2025-12-07 16:05:34.375352,0 days 00:00:02.508896,advanced,COMPLETE
262,-441600454.5746885,2025-12-07 16:05:34.375352,2025-12-07 16:05:36.898443,0 days 00:00:02.523091,advanced,COMPLETE
263,-441600454.5746885,2025-12-07 16:05:36.899953,2025-12-07 16:05:39.427529,0 days 00:00:02.527576,advanced,COMPLETE
264,-441600454.5746885,2025-12-07 16:05:39.427529,2025-12-07 16:05:41.990102,0 days 00:00:02.562573,advanced,COMPLETE
265,-441600454.5746885,2025-12-07 16:05:41.990102,2025-12-07 16:05:44.573366,0 days 00:00:02.583264,advanced,COMPLETE
266,-441600454.5746885,2025-12-07 16:05:44.573366,2025-12-07 16:05:47.116848,0 days 00:00:02.543482,advanced,COMPLETE
267,-441600454.5746885,2025-12-07 16:05:47.116848,2025-12-07 16:05:49.595491,0 days 00:00:02.478643,advanced,COMPLETE
268,-441600454.5746885,2025-12-07 16:05:49.595491,2025-12-07 16:05:52.127790,0 days 00:00:02.532299,advanced,COMPLETE
269,-441600454.5746885,2025-12-07 16:05:52.127790,2025-12-07 16:05:54.663937,0 days 00:00:02.536147,advanced,COMPLETE
270,-441600454.5746885,2025-12-07 16:05:54.665409,2025-12-07 16:05:57.049179,0 days 00:00:02.383770,advanced,COMPLETE
271,-441600454.5746885,2025-12-07 16:05:57.050222,2025-12-07 16:05:59.446824,0 days 00:00:02.396602,advanced,COMPLETE
272,-441600454.5746885,2025-12-07 16:05:59.446824,2025-12-07 16:06:01.940282,0 days 00:00:02.493458,advanced,COMPLETE
273,-441600454.5746885,2025-12-07 16:06:01.940282,2025-12-07 16:06:04.442197,0 days 00:00:02.501915,advanced,COMPLETE
274,-441600454.5746885,2025-12-07 16:06:04.444127,2025-12-07 16:06:06.946350,0 days 00:00:02.502223,advanced,COMPLETE
275,-441600454.5746885,2025-12-07 16:06:06.946350,2025-12-07 16:06:09.417704,0 days 00:00:02.471354,advanced,COMPLETE
276,-441600454.5746885,2025-12-07 16:06:09.417704,2025-12-07 16:06:11.928642,0 days 00:00:02.510938,advanced,COMPLETE
277,-441600454.5746885,2025-12-07 16:06:11.928642,2025-12-07 16:06:14.442091,0 days 00:00:02.513449,advanced,COMPLETE
278,-441600454.5746885,2025-12-07 16:06:14.443596,2025-12-07 16:06:17.066344,0 days 00:00:02.622748,advanced,COMPLETE
279,-441600454.5746885,2025-12-07 16:06:17.066344,2025-12-07 16:06:19.845303,0 days 00:00:02.778959,advanced,COMPLETE
280,-441600454.5746885,2025-12-07 16:06:19.845303,2025-12-07 16:06:22.390994,0 days 00:00:02.545691,advanced,COMPLETE
281,-441600454.5746885,2025-12-07 16:06:22.392833,2025-12-07 16:06:24.897964,0 days 00:00:02.505131,advanced,COMPLETE
282,-441600454.5746885,2025-12-07 16:06:24.899460,2025-12-07 16:06:27.283868,0 days 00:00:02.384408,advanced,COMPLETE
283,-441600454.5746885,2025-12-07 16:06:27.283868,2025-12-07 16:06:29.825157,0 days 00:00:02.541289,advanced,COMPLETE
284,-441600454.5746885,2025-12-07 16:06:29.825157,2025-12-07 16:06:32.410153,0 days 00:00:02.584996,advanced,COMPLETE
285,-441600454.5746885,2025-12-07 16:06:32.410153,2025-12-07 16:06:34.900990,0 days 00:00:02.490837,advanced,COMPLETE
286,-441600454.5746885,2025-12-07 16:06:34.900990,2025-12-07 16:06:37.410145,0 days 00:00:02.509155,advanced,COMPLETE
287,-441600454.5746885,2025-12-07 16:06:37.410145,2025-12-07 16:06:39.913215,0 days 00:00:02.503070,advanced,COMPLETE
288,-441600454.5746885,2025-12-07 16:06:39.913215,2025-12-07 16:06:43.044514,0 days 00:00:03.131299,advanced,COMPLETE
289,-441600454.5746885,2025-12-07 16:06:43.044514,2025-12-07 16:06:45.849950,0 days 00:00:02.805436,advanced,COMPLETE
290,-441600454.5746885,2025-12-07 16:06:45.851054,2025-12-07 16:06:48.695812,0 days 00:00:02.844758,advanced,COMPLETE
291,-441600454.5746885,2025-12-07 16:06:48.695812,2025-12-07 16:06:51.217392,0 days 00:00:02.521580,advanced,COMPLETE
292,-441600454.5746885,2025-12-07 16:06:51.218521,2025-12-07 16:06:53.777911,0 days 00:00:02.559390,advanced,COMPLETE
293,-441600454.5746885,2025-12-07 16:06:53.777911,2025-12-07 16:06:56.095707,0 days 00:00:02.317796,advanced,COMPLETE
294,-441600454.5746885,2025-12-07 16:06:56.095707,2025-12-07 16:06:58.598630,0 days 00:00:02.502923,advanced,COMPLETE
295,-441600454.5746885,2025-12-07 16:06:58.600175,2025-12-07 16:07:01.116453,0 days 00:00:02.516278,advanced,COMPLETE
296,-441600454.5746885,2025-12-07 16:07:01.116453,2025-12-07 16:07:03.643908,0 days 00:00:02.527455,advanced,COMPLETE
297,-441600454.5746885,2025-12-07 16:07:03.644548,2025-12-07 16:07:06.167080,0 days 00:00:02.522532,advanced,COMPLETE
298,-441600454.5746885,2025-12-07 16:07:06.167080,2025-12-07 16:07:08.666026,0 days 00:00:02.498946,advanced,COMPLETE
299,-441600454.5746885,2025-12-07 16:07:08.666026,2025-12-07 16:07:11.200191,0 days 00:00:02.534165,advanced,COMPLETE
