number,value,datetime_start,datetime_complete,duration,params_enet_alpha,params_enet_l1_ratio,user_attrs_feature_level,state
14,-0.0016559721242364045,2025-12-07 17:23:20.525570,2025-12-07 17:23:20.723899,0 days 00:00:00.198329,0.013630710204863549,0.3796042434202235,none,COMPLETE
15,-0.0016559721242364045,2025-12-07 17:23:20.723899,2025-12-07 17:23:20.813321,0 days 00:00:00.089422,0.001868165694521581,0.7757183712887339,none,COMPLETE
16,-0.0016559721242364045,2025-12-07 17:23:20.814327,2025-12-07 17:23:21.011177,0 days 00:00:00.196850,0.040000592548039206,0.5402069591555734,none,COMPLETE
17,0.0005298634208316851,2025-12-07 17:23:21.013188,2025-12-07 17:23:21.208019,0 days 00:00:00.194831,0.0008464188343830302,0.8072280306853136,none,COMPLETE
18,0.00019767458628402088,2025-12-07 17:23:21.208019,2025-12-07 17:23:21.407541,0 days 00:00:00.199522,0.0008943227783322239,0.8182300018921357,none,COMPLETE
19,0.00014104194692373304,2025-12-07 17:23:21.409361,2025-12-07 17:23:21.607290,0 days 00:00:00.197929,0.000560497402946097,0.8407543787677791,none,COMPLETE
20,-18.011572235907664,2025-12-07 17:23:21.607290,2025-12-07 17:23:22.464585,0 days 00:00:00.857295,0.0001310897045698038,0.026368084405807735,none,COMPLETE
21,-0.00020944650690879474,2025-12-07 17:23:22.464585,2025-12-07 17:23:22.659563,0 days 00:00:00.194978,0.0009522737650689477,0.8240042723485829,none,COMPLETE
22,3.086394394476629e-05,2025-12-07 17:23:22.659563,2025-12-07 17:23:22.859155,0 days 00:00:00.199592,0.0008394067543033944,0.8949298145128244,none,COMPLETE
23,-0.009379931791976085,2025-12-07 17:23:22.859155,2025-12-07 17:23:23.045881,0 days 00:00:00.186726,0.00039712262161515743,0.7712579552024951,none,COMPLETE
24,-0.06250252581536923,2025-12-07 17:23:23.047296,2025-12-07 17:23:23.243667,0 days 00:00:00.196371,0.00017945598131044005,0.9909252829191902,none,COMPLETE
25,-0.0016559721242364045,2025-12-07 17:23:23.246088,2025-12-07 17:23:23.441396,0 days 00:00:00.195308,0.0014583501500092775,0.7897321541305902,none,COMPLETE
26,0.0007833869972681725,2025-12-07 17:23:23.445896,2025-12-07 17:23:23.529974,0 days 00:00:00.084078,0.0007209676464037681,0.8786098173289282,none,COMPLETE
